"","open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
"491",2021-06-01 23:59:00,36284.92,36329.98,36268.41,36268.41,48.883036,2021-06-01 23:59:59,1774305.03883024,741,20.495091,743773.29697346,"BTCUSDT"
"492",2021-06-02 00:00:00,36267.67,36363.43,36267.08,36315,97.238012,2021-06-02 00:00:59,3533350.98708319,946,52.274692,1899202.5255114,"BTCUSDT"
"493",2021-06-02 00:01:00,36314.99,36393.48,36314.99,36369.53,28.441168,2021-06-02 00:01:59,1033964.27065259,630,18.097843,657791.92227244,"BTCUSDT"
"494",2021-06-02 00:02:00,36369.77,36410.05,36369.76,36390.53,19.972896,2021-06-02 00:02:59,726826.13666139,523,11.569383,421006.70682078,"BTCUSDT"
"495",2021-06-02 00:03:00,36390.52,36396.17,36326.02,36327.01,28.49807,2021-06-02 00:03:59,1036115.47347959,622,8.371278,304332.11663045,"BTCUSDT"
"496",2021-06-02 00:04:00,36327.01,36389.99,36327.01,36384.21,20.163603,2021-06-02 00:04:59,733180.93598019,492,12.547098,456168.32396187,"BTCUSDT"
"497",2021-06-02 00:05:00,36384.21,36410.65,36365.9,36393.63,31.874419,2021-06-02 00:05:59,1159731.17572106,527,13.935334,507075.58975059,"BTCUSDT"
"498",2021-06-02 00:06:00,36393.63,36534.56,36393.63,36500.01,57.41662,2021-06-02 00:06:59,2094715.25088637,1157,35.101789,1280559.54034662,"BTCUSDT"
"499",2021-06-02 00:07:00,36500.01,36632.41,36461.1,36598.75,91.355684,2021-06-02 00:07:59,3339165.12507034,2286,51.264244,1873820.48550993,"BTCUSDT"
"500",2021-06-02 00:08:00,36598.75,36598.75,36559.55,36585.16,12.586599,2021-06-02 00:08:59,460401.0721367,347,7.726884,282628.88902428,"BTCUSDT"
